DATE,TIME,BICYCLE,BUS,CAR,JEEPNEY,MOTORCYCLE,MULTICAB,TRICYCLE,TRUCK,VAN,TOTAL
2024-11-18,02:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:45:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,1
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,02:55:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:00:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:05:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:10:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:15:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:25:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,1
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:30:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,1
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:35:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,1
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:40:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:50:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,03:55:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,1
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:05:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:10:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,1
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:15:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:20:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,2
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:25:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:30:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:35:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:40:00,0,0,0,1,0,1,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,1
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:45:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,1
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:50:00,0,0,0,1,0,0,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,1
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,04:55:00,0,0,0,0,0,1,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
2024-11-18,05:00:00,0,0,0,0,0,0,0,0,0,0
